x,y,bend_magnitude,normalized_intensity
29,8,0.00154168348,0.963785678
30,8,0.00156016265,0.975337958
31,8,0.00157443806,0.984262256
32,8,0.00158488154,0.990791009
33,8,0.00159196169,0.995217178
34,8,0.00159634638,0.997958271
35,8,0.00159874295,0.999456489
36,8,0.00159961235,1
37,8,0.00159958749,0.999984456
38,8,0.00159923077,0.999761451
39,8,0.00159894624,0.999583581
40,8,0.00159894626,0.99958359
41,8,0.00159923077,0.999761451
42,8,0.00159958749,0.999984456
43,8,0.00159961235,1
44,8,0.00159874304,0.999456548
45,8,0.00159634633,0.997958244
46,8,0.00159196169,0.995217178
47,8,0.00158488154,0.990791009
48,8,0.00157443806,0.984262256
49,8,0.00156016255,0.975337895
50,8,0.00154168345,0.963785664
51,8,0.00151876995,0.949461252
52,8,0.00149129643,0.932286141
53,8,0.0014592508,0.91225277
54,8,0.00142271917,0.889414966
55,8,0.00138186237,0.863873283
56,8,0.00133781317,0.83633586
57,8,0.00129016006,0.806545449
58,8,0.00123908912,0.774618373
59,8,0.00118492143,0.740755363
60,8,0.00112799903,0.705170242
61,8,0.00106926178,0.668450568
62,8,0.00100939276,0.631023357
63,8,0.000947857466,0.59255448
64,8,0.000884957793,0.553232658
65,8,0.000821554042,0.51359571
66,8,0.000758636492,0.474262712
67,8,0.000695217312,0.434616119
68,8,0.000631621483,0.394859093
69,8,0.0005699518,0.356306201
70,8,0.000508417491,0.317837938
71,8,0.000448036334,0.280090569
72,8,0.000389541741,0.243522589
73,8,0.000332011149,0.207557255
74,8,0.000277224333,0.173307197
75,8,0.000224045472,0.140062355
76,8,0.000173453899,0.108434959
77,8,0.000125979718,0.0787564048
78,8,8.15920756E-05,0.0510074053
79,8,4.11114224E-05,0.0257008658
0,9,5.39841109E-05,0.0337482458
1,9,9.61363996E-05,0.0600998107
2,9,0.000142241098,0.0889222302
3,9,0.00019146981,0.119697632
4,9,0.000242987202,0.151903804
5,9,0.000297900415,0.18623288
6,9,0.000354150394,0.221397637
7,9,0.000413020625,0.258200448
8,9,0.00047256697,0.295425932
9,9,0.000534803421,0.33433314
10,9,0.000597324483,0.373418274
11,9,0.000660832585,0.413120456
12,9,0.00072550528,0.453550686
13,9,0.000789870054,0.493788419
14,9,0.000854049762,0.533910457
15,9,0.000918852054,0.574421705
16,9,0.000982499274,0.614210857
17,9,0.00104466344,0.653072877
18,9,0.00110533085,0.690999197
19,9,0.00116497112,0.728283397
20,9,0.00122199013,0.763928914
21,9,0.00127602029,0.797705948
22,9,0.00132667212,0.829371018
23,9,0.00137358979,0.858701665
24,9,0.00141736158,0.886065662
25,9,0.00145670475,0.910661107
26,9,0.00149129626,0.932286037
27,9,0.00152094861,0.950823248
28,9,0.00154557676,0.966219572
29,9,0.00156519027,0.978480987
30,9,0.00157994713,0.987706261
31,9,0.00159015308,0.994086519
32,9,0.00159634635,0.997958254
33,9,0.00159929985,0.999804637
34,9,0.00159944569,0.999895812
35,9,0.00159763267,0.9987624
36,9,0.00159476275,0.996968263
37,9,0.00159169096,0.995047932
38,9,0.00158916999,0.99347194
39,9,0.00158776489,0.992593541
40,9,0.00158776492,0.992593559
41,9,0.00158916999,0.99347194
42,9,0.00159169096,0.995047932
43,9,0.00159476275,0.996968263
44,9,0.00159763276,0.998762457
45,9,0.00159944575,0.99989585
46,9,0.00159929985,0.999804637
47,9,0.00159634635,0.997958254
48,9,0.00159015308,0.994086519
49,9,0.00157994711,0.987706243
50,9,0.00156519023,0.978480962
51,9,0.00154557676,0.966219572
52,9,0.00152094861,0.950823248
53,9,0.00149129626,0.932286037
54,9,0.00145670553,0.910661594
55,9,0.00141736157,0.886065656
56,9,0.00137358979,0.858701665
